1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: E10000007BE97941
Mission in Progress?  false
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 1800 second(s)
Mission Start Time:  Tue May 10 15:51:01 PDT 2022
Mission Sample Count:  8192
Roll Over Enabled?  false(no rollover occurred)
First Sample Timestamp:  Tue May 10 15:51:01 PDT 2022
Total Mission Samples:  8192
Total Device Samples:  29721
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
8/5/22, 11:51:01 AM,C,23.662
8/5/22, 12:21:01 PM,C,21.16
8/5/22, 12:51:01 PM,C,21.16
8/5/22, 1:21:01 PM,C,22.661
8/5/22, 1:51:01 PM,C,22.661
8/5/22, 2:21:01 PM,C,24.162
8/5/22, 2:51:01 PM,C,22.661
8/5/22, 3:21:01 PM,C,21.16
8/5/22, 3:51:01 PM,C,17.152
8/5/22, 4:21:01 PM,C,17.654
8/5/22, 4:51:01 PM,C,18.155
8/5/22, 5:21:01 PM,C,18.656
8/5/22, 5:51:01 PM,C,17.152
8/5/22, 6:21:01 PM,C,18.155
8/5/22, 6:51:01 PM,C,17.654
8/5/22, 7:21:01 PM,C,13.642
8/5/22, 7:51:01 PM,C,13.141
8/5/22, 8:21:01 PM,C,13.141
8/5/22, 8:51:01 PM,C,12.639
8/5/22, 9:21:01 PM,C,13.141
8/5/22, 9:51:01 PM,C,13.141
8/5/22, 10:21:01 PM,C,13.141
8/5/22, 10:51:01 PM,C,13.141
8/5/22, 11:21:01 PM,C,13.141
8/5/22, 11:51:01 PM,C,13.141
8/6/22, 12:21:01 AM,C,12.639
8/6/22, 12:51:01 AM,C,12.137
8/6/22, 1:21:01 AM,C,12.137
8/6/22, 1:51:01 AM,C,11.635
8/6/22, 2:21:01 AM,C,11.133
8/6/22, 2:51:01 AM,C,10.631
8/6/22, 3:21:01 AM,C,10.631
8/6/22, 3:51:01 AM,C,10.129
8/6/22, 4:21:01 AM,C,10.631
8/6/22, 4:51:01 AM,C,10.129
8/6/22, 5:21:01 AM,C,9.627
8/6/22, 5:51:01 AM,C,9.627
8/6/22, 6:21:01 AM,C,9.627
8/6/22, 6:51:01 AM,C,9.627
8/6/22, 7:21:01 AM,C,9.627
8/6/22, 7:51:01 AM,C,10.129
8/6/22, 8:21:01 AM,C,10.129
8/6/22, 8:51:01 AM,C,11.635
8/6/22, 9:21:01 AM,C,12.639
8/6/22, 9:51:01 AM,C,13.642
8/6/22, 10:21:01 AM,C,15.147
8/6/22, 10:51:01 AM,C,17.152
8/6/22, 11:21:01 AM,C,18.656
8/6/22, 11:51:01 AM,C,20.158
8/6/22, 12:21:01 PM,C,22.161
8/6/22, 12:51:01 PM,C,22.661
8/6/22, 1:21:01 PM,C,20.659
8/6/22, 1:51:01 PM,C,19.657
8/6/22, 2:21:01 PM,C,20.659
8/6/22, 2:51:01 PM,C,21.16
8/6/22, 3:21:01 PM,C,17.654
8/6/22, 3:51:01 PM,C,20.158
8/6/22, 4:21:01 PM,C,21.66
8/6/22, 4:51:01 PM,C,20.158
8/6/22, 5:21:01 PM,C,17.654
8/6/22, 5:51:01 PM,C,17.152
8/6/22, 6:21:01 PM,C,15.147
8/6/22, 6:51:01 PM,C,15.649
8/6/22, 7:21:01 PM,C,15.649
8/6/22, 7:51:01 PM,C,15.649
8/6/22, 8:21:01 PM,C,14.646
8/6/22, 8:51:01 PM,C,14.144
8/6/22, 9:21:01 PM,C,14.144
8/6/22, 9:51:01 PM,C,13.642
8/6/22, 10:21:01 PM,C,13.642
8/6/22, 10:51:01 PM,C,12.639
8/6/22, 11:21:01 PM,C,12.639
8/6/22, 11:51:01 PM,C,12.639
8/7/22, 12:21:01 AM,C,12.639
8/7/22, 12:51:01 AM,C,12.137
8/7/22, 1:21:01 AM,C,12.137
8/7/22, 1:51:01 AM,C,11.635
8/7/22, 2:21:01 AM,C,11.635
8/7/22, 2:51:01 AM,C,11.133
8/7/22, 3:21:01 AM,C,11.133
8/7/22, 3:51:01 AM,C,10.631
8/7/22, 4:21:01 AM,C,10.129
8/7/22, 4:51:01 AM,C,10.631
8/7/22, 5:21:01 AM,C,10.631
8/7/22, 5:51:01 AM,C,10.631
8/7/22, 6:21:01 AM,C,11.635
8/7/22, 6:51:01 AM,C,11.133
8/7/22, 7:21:01 AM,C,12.137
8/7/22, 7:51:01 AM,C,13.141
8/7/22, 8:21:01 AM,C,14.144
8/7/22, 8:51:01 AM,C,15.147
8/7/22, 9:21:01 AM,C,17.152
8/7/22, 9:51:01 AM,C,18.155
8/7/22, 10:21:01 AM,C,19.657
8/7/22, 10:51:01 AM,C,20.659
8/7/22, 11:21:01 AM,C,21.66
8/7/22, 11:51:01 AM,C,23.161
8/7/22, 12:21:01 PM,C,25.162
8/7/22, 12:51:01 PM,C,29.16
8/7/22, 1:21:01 PM,C,25.662
8/7/22, 1:51:01 PM,C,25.662
8/7/22, 2:21:01 PM,C,25.662
8/7/22, 2:51:01 PM,C,27.162
8/7/22, 3:21:01 PM,C,25.662
8/7/22, 3:51:01 PM,C,25.162
8/7/22, 4:21:01 PM,C,24.662
8/7/22, 4:51:01 PM,C,25.162
8/7/22, 5:21:01 PM,C,24.162
8/7/22, 5:51:01 PM,C,23.662
8/7/22, 6:21:01 PM,C,21.66
8/7/22, 6:51:01 PM,C,23.161
8/7/22, 7:21:01 PM,C,21.16
8/7/22, 7:51:01 PM,C,19.157
8/7/22, 8:21:01 PM,C,18.155
8/7/22, 8:51:01 PM,C,17.654
8/7/22, 9:21:01 PM,C,16.651
8/7/22, 9:51:01 PM,C,16.651
8/7/22, 10:21:01 PM,C,16.15
8/7/22, 10:51:01 PM,C,16.15
8/7/22, 11:21:01 PM,C,16.15
8/7/22, 11:51:01 PM,C,16.15
8/8/22, 12:21:01 AM,C,16.15
8/8/22, 12:51:01 AM,C,15.147
8/8/22, 1:21:01 AM,C,15.649
8/8/22, 1:51:01 AM,C,15.147
8/8/22, 2:21:01 AM,C,14.144
8/8/22, 2:51:01 AM,C,13.141
8/8/22, 3:21:01 AM,C,11.635
8/8/22, 3:51:01 AM,C,11.133
8/8/22, 4:21:01 AM,C,13.642
8/8/22, 4:51:01 AM,C,13.642
8/8/22, 5:21:01 AM,C,14.144
8/8/22, 5:51:01 AM,C,14.144
8/8/22, 6:21:01 AM,C,14.646
8/8/22, 6:51:01 AM,C,14.144
8/8/22, 7:21:01 AM,C,15.147
8/8/22, 7:51:01 AM,C,15.649
8/8/22, 8:21:01 AM,C,16.15
8/8/22, 8:51:01 AM,C,17.654
8/8/22, 9:21:01 AM,C,19.657
8/8/22, 9:51:01 AM,C,20.158
8/8/22, 10:21:01 AM,C,22.661
8/8/22, 10:51:01 AM,C,24.662
8/8/22, 11:21:01 AM,C,24.662
8/8/22, 11:51:01 AM,C,25.662
8/8/22, 12:21:01 PM,C,26.162
8/8/22, 12:51:01 PM,C,30.159
8/8/22, 1:21:01 PM,C,27.661
8/8/22, 1:51:01 PM,C,27.661
8/8/22, 2:21:01 PM,C,27.661
8/8/22, 2:51:01 PM,C,27.661
8/8/22, 3:21:01 PM,C,27.661
8/8/22, 3:51:01 PM,C,27.162
8/8/22, 4:21:01 PM,C,23.662
8/8/22, 4:51:01 PM,C,24.162
8/8/22, 5:21:01 PM,C,24.662
8/8/22, 5:51:01 PM,C,25.662
8/8/22, 6:21:01 PM,C,25.662
8/8/22, 6:51:01 PM,C,18.155
8/8/22, 7:21:01 PM,C,18.155
8/8/22, 7:51:01 PM,C,19.657
8/8/22, 8:21:01 PM,C,19.157
8/8/22, 8:51:01 PM,C,17.654
8/8/22, 9:21:01 PM,C,18.155
8/8/22, 9:51:01 PM,C,17.654
8/8/22, 10:21:01 PM,C,18.656
8/8/22, 10:51:01 PM,C,18.155
8/8/22, 11:21:01 PM,C,18.656
8/8/22, 11:51:01 PM,C,18.656
8/9/22, 12:21:01 AM,C,14.646
8/9/22, 12:51:01 AM,C,14.646
8/9/22, 1:21:01 AM,C,14.144
8/9/22, 1:51:01 AM,C,13.642
8/9/22, 2:21:01 AM,C,14.646
8/9/22, 2:51:01 AM,C,14.144
8/9/22, 3:21:01 AM,C,13.141
8/9/22, 3:51:01 AM,C,13.141
8/9/22, 4:21:01 AM,C,12.639
8/9/22, 4:51:01 AM,C,12.137
8/9/22, 5:21:01 AM,C,11.635
8/9/22, 5:51:01 AM,C,12.137
8/9/22, 6:21:01 AM,C,12.639
8/9/22, 6:51:01 AM,C,13.642
8/9/22, 7:21:01 AM,C,14.144
8/9/22, 7:51:01 AM,C,15.649
8/9/22, 8:21:01 AM,C,16.15
8/9/22, 8:51:01 AM,C,17.152
8/9/22, 9:21:01 AM,C,17.152
8/9/22, 9:51:01 AM,C,16.15
8/9/22, 10:21:01 AM,C,17.654
8/9/22, 10:51:01 AM,C,19.157
8/9/22, 11:21:01 AM,C,20.659
8/9/22, 11:51:01 AM,C,23.662
8/9/22, 12:21:01 PM,C,25.162
8/9/22, 12:51:01 PM,C,23.161
8/9/22, 1:21:01 PM,C,25.162
8/9/22, 1:51:01 PM,C,23.662
8/9/22, 2:21:01 PM,C,23.662
8/9/22, 2:51:01 PM,C,21.16
8/9/22, 3:21:01 PM,C,21.16
8/9/22, 3:51:01 PM,C,22.161
8/9/22, 4:21:01 PM,C,22.161
8/9/22, 4:51:01 PM,C,20.659
8/9/22, 5:21:01 PM,C,22.661
8/9/22, 5:51:01 PM,C,20.659
8/9/22, 6:21:01 PM,C,15.649
8/9/22, 6:51:01 PM,C,14.144
8/9/22, 7:21:01 PM,C,14.144
8/9/22, 7:51:01 PM,C,14.144
8/9/22, 8:21:01 PM,C,13.642
8/9/22, 8:51:01 PM,C,14.144
8/9/22, 9:21:01 PM,C,14.144
8/9/22, 9:51:01 PM,C,13.642
8/9/22, 10:21:01 PM,C,13.642
8/9/22, 10:51:01 PM,C,13.642
8/9/22, 11:21:01 PM,C,13.141
8/9/22, 11:51:01 PM,C,13.141
8/10/22, 12:21:01 AM,C,13.141
8/10/22, 12:51:01 AM,C,13.141
8/10/22, 1:21:01 AM,C,13.141
8/10/22, 1:51:01 AM,C,12.639
8/10/22, 2:21:01 AM,C,11.635
8/10/22, 2:51:01 AM,C,11.635
8/10/22, 3:21:01 AM,C,12.137
8/10/22, 3:51:01 AM,C,12.137
8/10/22, 4:21:01 AM,C,11.133
8/10/22, 4:51:01 AM,C,10.631
8/10/22, 5:21:01 AM,C,10.129
8/10/22, 5:51:01 AM,C,11.635
8/10/22, 6:21:01 AM,C,11.133
8/10/22, 6:51:01 AM,C,11.133
8/10/22, 7:21:01 AM,C,12.639
8/10/22, 7:51:01 AM,C,13.642
8/10/22, 8:21:01 AM,C,14.646
8/10/22, 8:51:01 AM,C,15.147
8/10/22, 9:21:01 AM,C,15.649
8/10/22, 9:51:01 AM,C,16.15
8/10/22, 10:21:01 AM,C,16.651
8/10/22, 10:51:01 AM,C,18.155
8/10/22, 11:21:01 AM,C,18.155
8/10/22, 11:51:01 AM,C,20.158
8/10/22, 12:21:01 PM,C,20.659
8/10/22, 12:51:01 PM,C,20.659
8/10/22, 1:21:01 PM,C,22.161
8/10/22, 1:51:01 PM,C,22.661
8/10/22, 2:21:01 PM,C,22.661
8/10/22, 2:51:01 PM,C,22.661
8/10/22, 3:21:01 PM,C,22.661
8/10/22, 3:51:01 PM,C,22.161
8/10/22, 4:21:01 PM,C,23.161
8/10/22, 4:51:01 PM,C,22.661
8/10/22, 5:21:01 PM,C,22.161
8/10/22, 5:51:01 PM,C,22.661
8/10/22, 6:21:01 PM,C,20.659
8/10/22, 6:51:01 PM,C,20.158
8/10/22, 7:21:01 PM,C,19.157
8/10/22, 7:51:01 PM,C,17.152
8/10/22, 8:21:01 PM,C,16.15
8/10/22, 8:51:01 PM,C,15.649
8/10/22, 9:21:01 PM,C,17.654
8/10/22, 9:51:01 PM,C,16.651
8/10/22, 10:21:01 PM,C,14.144
8/10/22, 10:51:01 PM,C,14.144
8/10/22, 11:21:01 PM,C,13.642
8/10/22, 11:51:01 PM,C,12.639
8/11/22, 12:21:01 AM,C,12.639
8/11/22, 12:51:01 AM,C,12.639
8/11/22, 1:21:01 AM,C,12.137
8/11/22, 1:51:01 AM,C,11.635
8/11/22, 2:21:01 AM,C,11.133
8/11/22, 2:51:01 AM,C,11.133
8/11/22, 3:21:01 AM,C,11.133
8/11/22, 3:51:01 AM,C,11.133
8/11/22, 4:21:01 AM,C,11.635
8/11/22, 4:51:01 AM,C,16.651
8/11/22, 5:21:01 AM,C,16.15
8/11/22, 5:51:01 AM,C,16.15
8/11/22, 6:21:01 AM,C,15.649
8/11/22, 6:51:01 AM,C,13.141
8/11/22, 7:21:01 AM,C,12.639
8/11/22, 7:51:01 AM,C,13.141
8/11/22, 8:21:01 AM,C,15.147
8/11/22, 8:51:01 AM,C,17.152
8/11/22, 9:21:01 AM,C,17.654
8/11/22, 9:51:01 AM,C,18.155
8/11/22, 10:21:01 AM,C,19.157
8/11/22, 10:51:01 AM,C,20.158
8/11/22, 11:21:01 AM,C,21.16
8/11/22, 11:51:01 AM,C,23.161
8/11/22, 12:21:01 PM,C,23.662
8/11/22, 12:51:01 PM,C,26.162
8/11/22, 1:21:01 PM,C,24.662
8/11/22, 1:51:01 PM,C,25.162
8/11/22, 2:21:01 PM,C,25.162
8/11/22, 2:51:01 PM,C,26.162
8/11/22, 3:21:01 PM,C,25.162
8/11/22, 3:51:01 PM,C,25.162
8/11/22, 4:21:01 PM,C,25.162
8/11/22, 4:51:01 PM,C,25.662
8/11/22, 5:21:01 PM,C,24.662
8/11/22, 5:51:01 PM,C,24.162
8/11/22, 6:21:01 PM,C,23.161
8/11/22, 6:51:01 PM,C,21.66
8/11/22, 7:21:01 PM,C,22.661
8/11/22, 7:51:01 PM,C,20.158
8/11/22, 8:21:01 PM,C,18.656
8/11/22, 8:51:01 PM,C,17.152
8/11/22, 9:21:01 PM,C,15.649
8/11/22, 9:51:01 PM,C,14.144
8/11/22, 10:21:01 PM,C,15.147
8/11/22, 10:51:01 PM,C,14.646
8/11/22, 11:21:01 PM,C,13.141
8/11/22, 11:51:01 PM,C,13.141
8/12/22, 12:21:01 AM,C,12.137
8/12/22, 12:51:01 AM,C,11.635
8/12/22, 1:21:01 AM,C,11.133
8/12/22, 1:51:01 AM,C,10.631
8/12/22, 2:21:01 AM,C,10.129
8/12/22, 2:51:01 AM,C,9.125
8/12/22, 3:21:01 AM,C,9.627
8/12/22, 3:51:01 AM,C,9.125
8/12/22, 4:21:01 AM,C,8.622
8/12/22, 4:51:01 AM,C,8.622
8/12/22, 5:21:01 AM,C,8.622
8/12/22, 5:51:01 AM,C,8.12
8/12/22, 6:21:01 AM,C,8.622
8/12/22, 6:51:01 AM,C,8.622
8/12/22, 7:21:01 AM,C,10.129
8/12/22, 7:51:01 AM,C,10.129
8/12/22, 8:21:01 AM,C,11.635
8/12/22, 8:51:01 AM,C,13.642
8/12/22, 9:21:01 AM,C,15.147
8/12/22, 9:51:01 AM,C,16.15
8/12/22, 10:21:01 AM,C,18.656
8/12/22, 10:51:01 AM,C,20.659
8/12/22, 11:21:01 AM,C,22.161
8/12/22, 11:51:01 AM,C,22.661
8/12/22, 12:21:01 PM,C,24.662
8/12/22, 12:51:01 PM,C,26.162
8/12/22, 1:21:01 PM,C,26.162
8/12/22, 1:51:01 PM,C,25.662
8/12/22, 2:21:01 PM,C,25.662
8/12/22, 2:51:01 PM,C,26.662
8/12/22, 3:21:01 PM,C,25.662
8/12/22, 3:51:01 PM,C,25.662
8/12/22, 4:21:01 PM,C,25.662
8/12/22, 4:51:01 PM,C,26.162
8/12/22, 5:21:01 PM,C,24.662
8/12/22, 5:51:01 PM,C,23.662
8/12/22, 6:21:01 PM,C,22.661
8/12/22, 6:51:01 PM,C,22.161
8/12/22, 7:21:01 PM,C,20.659
8/12/22, 7:51:01 PM,C,19.157
8/12/22, 8:21:01 PM,C,19.157
8/12/22, 8:51:01 PM,C,18.155
8/12/22, 9:21:01 PM,C,17.152
8/12/22, 9:51:01 PM,C,15.649
8/12/22, 10:21:01 PM,C,14.144
8/12/22, 10:51:01 PM,C,12.639
8/12/22, 11:21:01 PM,C,11.133
8/12/22, 11:51:01 PM,C,11.133
8/13/22, 12:21:01 AM,C,11.635
8/13/22, 12:51:01 AM,C,11.635
8/13/22, 1:21:01 AM,C,11.133
8/13/22, 1:51:01 AM,C,11.133
8/13/22, 2:21:01 AM,C,10.129
8/13/22, 2:51:01 AM,C,9.627
8/13/22, 3:21:01 AM,C,9.627
8/13/22, 3:51:01 AM,C,9.125
8/13/22, 4:21:01 AM,C,9.125
8/13/22, 4:51:01 AM,C,9.627
8/13/22, 5:21:01 AM,C,8.622
8/13/22, 5:51:01 AM,C,8.622
8/13/22, 6:21:01 AM,C,7.617
8/13/22, 6:51:01 AM,C,7.617
8/13/22, 7:21:01 AM,C,8.12
8/13/22, 7:51:01 AM,C,9.125
8/13/22, 8:21:01 AM,C,11.133
8/13/22, 8:51:01 AM,C,12.639
8/13/22, 9:21:01 AM,C,15.147
8/13/22, 9:51:01 AM,C,17.152
8/13/22, 10:21:01 AM,C,18.155
8/13/22, 10:51:01 AM,C,19.157
8/13/22, 11:21:01 AM,C,20.659
8/13/22, 11:51:01 AM,C,22.161
8/13/22, 12:21:01 PM,C,24.162
8/13/22, 12:51:01 PM,C,25.162
8/13/22, 1:21:01 PM,C,25.662
8/13/22, 1:51:01 PM,C,24.662
8/13/22, 2:21:01 PM,C,25.162
8/13/22, 2:51:01 PM,C,26.162
8/13/22, 3:21:01 PM,C,25.162
8/13/22, 3:51:01 PM,C,24.662
8/13/22, 4:21:01 PM,C,25.162
8/13/22, 4:51:01 PM,C,25.162
8/13/22, 5:21:01 PM,C,24.662
8/13/22, 5:51:01 PM,C,24.662
8/13/22, 6:21:01 PM,C,22.161
8/13/22, 6:51:01 PM,C,21.66
8/13/22, 7:21:01 PM,C,19.657
8/13/22, 7:51:01 PM,C,18.155
8/13/22, 8:21:01 PM,C,16.15
8/13/22, 8:51:01 PM,C,15.649
8/13/22, 9:21:01 PM,C,13.141
8/13/22, 9:51:01 PM,C,12.137
8/13/22, 10:21:01 PM,C,12.137
8/13/22, 10:51:01 PM,C,11.635
8/13/22, 11:21:01 PM,C,11.635
8/13/22, 11:51:01 PM,C,12.137
8/14/22, 12:21:01 AM,C,11.635
8/14/22, 12:51:01 AM,C,11.635
8/14/22, 1:21:01 AM,C,11.635
8/14/22, 1:51:01 AM,C,11.133
8/14/22, 2:21:01 AM,C,10.631
8/14/22, 2:51:01 AM,C,10.631
8/14/22, 3:21:01 AM,C,10.631
8/14/22, 3:51:01 AM,C,10.631
8/14/22, 4:21:01 AM,C,11.133
8/14/22, 4:51:01 AM,C,10.631
8/14/22, 5:21:01 AM,C,11.133
8/14/22, 5:51:01 AM,C,10.631
8/14/22, 6:21:01 AM,C,9.125
8/14/22, 6:51:01 AM,C,9.627
8/14/22, 7:21:01 AM,C,9.627
8/14/22, 7:51:01 AM,C,10.129
8/14/22, 8:21:01 AM,C,11.635
8/14/22, 8:51:01 AM,C,14.144
8/14/22, 9:21:01 AM,C,16.15
8/14/22, 9:51:01 AM,C,18.656
8/14/22, 10:21:01 AM,C,20.158
8/14/22, 10:51:01 AM,C,21.66
8/14/22, 11:21:01 AM,C,23.161
8/14/22, 11:51:01 AM,C,23.161
8/14/22, 12:21:01 PM,C,24.662
8/14/22, 12:51:01 PM,C,25.662
8/14/22, 1:21:01 PM,C,26.162
8/14/22, 1:51:01 PM,C,26.162
8/14/22, 2:21:01 PM,C,25.662
8/14/22, 2:51:01 PM,C,26.662
8/14/22, 3:21:01 PM,C,26.162
8/14/22, 3:51:01 PM,C,25.662
8/14/22, 4:21:01 PM,C,25.162
8/14/22, 4:51:01 PM,C,25.162
8/14/22, 5:21:01 PM,C,23.662
8/14/22, 5:51:01 PM,C,24.162
8/14/22, 6:21:01 PM,C,22.161
8/14/22, 6:51:01 PM,C,21.16
8/14/22, 7:21:01 PM,C,19.657
8/14/22, 7:51:01 PM,C,18.155
8/14/22, 8:21:01 PM,C,15.649
8/14/22, 8:51:01 PM,C,14.144
8/14/22, 9:21:01 PM,C,13.642
8/14/22, 9:51:01 PM,C,13.642
8/14/22, 10:21:01 PM,C,13.141
8/14/22, 10:51:01 PM,C,13.642
8/14/22, 11:21:01 PM,C,12.639
8/14/22, 11:51:01 PM,C,12.137
8/15/22, 12:21:01 AM,C,12.137
8/15/22, 12:51:01 AM,C,12.137
8/15/22, 1:21:01 AM,C,12.137
8/15/22, 1:51:01 AM,C,11.635
8/15/22, 2:21:01 AM,C,11.635
8/15/22, 2:51:01 AM,C,11.133
8/15/22, 3:21:01 AM,C,11.635
8/15/22, 3:51:01 AM,C,12.639
8/15/22, 4:21:01 AM,C,12.639
8/15/22, 4:51:01 AM,C,12.137
8/15/22, 5:21:01 AM,C,11.133
8/15/22, 5:51:01 AM,C,10.631
8/15/22, 6:21:01 AM,C,11.635
8/15/22, 6:51:01 AM,C,10.129
8/15/22, 7:21:01 AM,C,9.627
8/15/22, 7:51:01 AM,C,10.631
8/15/22, 8:21:01 AM,C,12.639
8/15/22, 8:51:01 AM,C,15.147
8/15/22, 9:21:01 AM,C,17.654
8/15/22, 9:51:01 AM,C,20.158
8/15/22, 10:21:01 AM,C,22.161
8/15/22, 10:51:01 AM,C,23.161
8/15/22, 11:21:01 AM,C,24.162
8/15/22, 11:51:01 AM,C,25.662
8/15/22, 12:21:01 PM,C,25.162
8/15/22, 12:51:01 PM,C,27.162
8/15/22, 1:21:01 PM,C,27.162
8/15/22, 1:51:01 PM,C,27.162
8/15/22, 2:21:01 PM,C,26.662
8/15/22, 2:51:01 PM,C,29.16
8/15/22, 3:21:01 PM,C,27.162
8/15/22, 3:51:01 PM,C,27.661
8/15/22, 4:21:01 PM,C,26.662
8/15/22, 4:51:01 PM,C,27.162
8/15/22, 5:21:01 PM,C,26.162
8/15/22, 5:51:01 PM,C,24.162
8/15/22, 6:21:01 PM,C,23.662
8/15/22, 6:51:01 PM,C,22.161
8/15/22, 7:21:01 PM,C,20.659
8/15/22, 7:51:01 PM,C,19.657
8/15/22, 8:21:01 PM,C,19.657
8/15/22, 8:51:01 PM,C,19.657
8/15/22, 9:21:01 PM,C,17.654
8/15/22, 9:51:01 PM,C,16.15
8/15/22, 10:21:01 PM,C,16.15
8/15/22, 10:51:01 PM,C,15.147
8/15/22, 11:21:01 PM,C,14.144
8/15/22, 11:51:01 PM,C,13.642
8/16/22, 12:21:01 AM,C,13.642
8/16/22, 12:51:01 AM,C,13.141
8/16/22, 1:21:01 AM,C,13.141
8/16/22, 1:51:01 AM,C,13.642
8/16/22, 2:21:01 AM,C,13.642
8/16/22, 2:51:01 AM,C,13.141
8/16/22, 3:21:01 AM,C,12.639
8/16/22, 3:51:01 AM,C,13.141
8/16/22, 4:21:01 AM,C,12.639
8/16/22, 4:51:01 AM,C,12.137
8/16/22, 5:21:01 AM,C,12.639
8/16/22, 5:51:01 AM,C,13.642
8/16/22, 6:21:01 AM,C,13.141
8/16/22, 6:51:01 AM,C,12.639
8/16/22, 7:21:01 AM,C,13.642
8/16/22, 7:51:01 AM,C,13.642
8/16/22, 8:21:01 AM,C,15.147
8/16/22, 8:51:01 AM,C,20.158
8/16/22, 9:21:01 AM,C,21.66
8/16/22, 9:51:01 AM,C,23.161
8/16/22, 10:21:01 AM,C,24.662
8/16/22, 10:51:01 AM,C,25.662
8/16/22, 11:21:01 AM,C,27.162
8/16/22, 11:51:01 AM,C,28.661
8/16/22, 12:21:01 PM,C,28.161
8/16/22, 12:51:01 PM,C,29.66
8/16/22, 1:21:01 PM,C,29.66
8/16/22, 1:51:01 PM,C,26.162
8/16/22, 2:21:01 PM,C,29.66
8/16/22, 2:51:01 PM,C,25.162
8/16/22, 3:21:01 PM,C,24.662
8/16/22, 3:51:01 PM,C,22.661
8/16/22, 4:21:01 PM,C,22.661
8/16/22, 4:51:01 PM,C,25.662
8/16/22, 5:21:01 PM,C,22.661
8/16/22, 5:51:01 PM,C,23.161
8/16/22, 6:21:01 PM,C,23.662
8/16/22, 6:51:01 PM,C,23.662
8/16/22, 7:21:01 PM,C,21.16
8/16/22, 7:51:01 PM,C,21.66
8/16/22, 8:21:01 PM,C,21.66
8/16/22, 8:51:01 PM,C,21.16
8/16/22, 9:21:01 PM,C,20.158
8/16/22, 9:51:01 PM,C,19.657
8/16/22, 10:21:01 PM,C,19.157
8/16/22, 10:51:01 PM,C,17.654
8/16/22, 11:21:01 PM,C,18.656
8/16/22, 11:51:01 PM,C,17.654
8/17/22, 12:21:01 AM,C,16.651
8/17/22, 12:51:01 AM,C,16.15
8/17/22, 1:21:01 AM,C,16.15
8/17/22, 1:51:01 AM,C,15.147
8/17/22, 2:21:01 AM,C,16.15
8/17/22, 2:51:01 AM,C,16.15
8/17/22, 3:21:01 AM,C,16.15
8/17/22, 3:51:01 AM,C,16.15
8/17/22, 4:21:01 AM,C,15.147
8/17/22, 4:51:01 AM,C,15.147
8/17/22, 5:21:01 AM,C,15.147
8/17/22, 5:51:01 AM,C,15.147
8/17/22, 6:21:01 AM,C,15.147
8/17/22, 6:51:01 AM,C,15.649
8/17/22, 7:21:01 AM,C,16.15
8/17/22, 7:51:01 AM,C,16.15
8/17/22, 8:21:01 AM,C,18.155
8/17/22, 8:51:01 AM,C,20.158
8/17/22, 9:21:01 AM,C,22.161
8/17/22, 9:51:01 AM,C,22.161
8/17/22, 10:21:01 AM,C,23.662
8/17/22, 10:51:01 AM,C,26.162
8/17/22, 11:21:01 AM,C,27.661
8/17/22, 11:51:01 AM,C,26.162
8/17/22, 12:21:01 PM,C,26.162
8/17/22, 12:51:01 PM,C,24.662
8/17/22, 1:21:01 PM,C,24.662
8/17/22, 1:51:01 PM,C,23.662
8/17/22, 2:21:01 PM,C,24.662
8/17/22, 2:51:01 PM,C,24.662
8/17/22, 3:21:01 PM,C,28.161
8/17/22, 3:51:01 PM,C,28.161
8/17/22, 4:21:01 PM,C,27.162
8/17/22, 4:51:01 PM,C,25.162
8/17/22, 5:21:01 PM,C,24.162
8/17/22, 5:51:01 PM,C,26.162
8/17/22, 6:21:01 PM,C,25.162
8/17/22, 6:51:01 PM,C,24.162
8/17/22, 7:21:01 PM,C,23.161
8/17/22, 7:51:01 PM,C,23.161
8/17/22, 8:21:01 PM,C,20.659
8/17/22, 8:51:01 PM,C,20.158
8/17/22, 9:21:01 PM,C,20.158
8/17/22, 9:51:01 PM,C,19.657
8/17/22, 10:21:01 PM,C,19.657
8/17/22, 10:51:01 PM,C,19.657
8/17/22, 11:21:01 PM,C,19.657
8/17/22, 11:51:01 PM,C,20.158
8/18/22, 12:21:01 AM,C,19.657
8/18/22, 12:51:01 AM,C,18.155
8/18/22, 1:21:01 AM,C,17.152
8/18/22, 1:51:01 AM,C,16.651
8/18/22, 2:21:01 AM,C,18.155
8/18/22, 2:51:01 AM,C,18.656
8/18/22, 3:21:01 AM,C,18.656
8/18/22, 3:51:01 AM,C,18.656
8/18/22, 4:21:01 AM,C,17.654
8/18/22, 4:51:01 AM,C,17.152
8/18/22, 5:21:01 AM,C,16.15
8/18/22, 5:51:01 AM,C,16.15
8/18/22, 6:21:01 AM,C,15.147
8/18/22, 6:51:01 AM,C,13.642
8/18/22, 7:21:01 AM,C,12.137
8/18/22, 7:51:01 AM,C,12.137
8/18/22, 8:21:01 AM,C,12.137
8/18/22, 8:51:01 AM,C,12.137
8/18/22, 9:21:01 AM,C,12.639
8/18/22, 9:51:01 AM,C,13.141
